Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
242	0	-5871.544	-5859.839	-11.70478	1.842953	-0.1231108	1.843522	0.1417754	0.01866461	7.595946
243	1	-5876.866	-5864.8	-12.06653	1.852476	0.1203393	1.878888	0.03903737	0.1593767	0.2449378
244	0	-5872.936	-5861.055	-11.88154	1.842953	-0.1523674	1.843522	0.1691837	0.01681624	10.06073
245	1	-5873.123	-5861.248	-11.87518	1.852476	0.04265258	1.861993	0.0668527	0.1095053	0.6104975
246	0	-5872.125	-5860.634	-11.491	1.842953	0.01885324	1.843522	0.05492588	0.07377912	0.7444638
247	1	-5874.998	-5862.613	-12.3844	1.852476	0.06591296	1.862437	0.09098661	0.1568996	0.5799035
248	0	-5877.4	-5864.825	-12.57438	1.842953	-0.022385	1.876215	0.1453519	0.1229669	1.182041
249	1	-5880.294	-5868.619	-11.67459	1.852476	0.1421719	1.862437	0.003894829	0.1460667	0.02666473
250	0	-5873.748	-5861.742	-12.0065	1.842953	0.04787221	1.846152	0.07660501	0.1244772	0.6154139
251	1	-5877.063	-5864.801	-12.26178	1.852476	0.1910681	1.875831	0.0189979	0.210066	0.09043776
252	0	-5875.302	-5859.966	-15.33552	1.842953	-0.0429045	1.843681	0.3412761	0.2983716	1.143796
253	1	-5874.84	-5861.992	-12.84803	1.852476	-0.1544132	1.855787	0.2349625	0.08054928	2.917003
254	0	-5878.531	-5861.512	-17.01864	1.842953	-0.09139174	1.845688	0.4698666	0.3784748	1.241474
255	1	-5876.796	-5863.513	-13.28308	1.852476	0.3342759	1.855787	0.02311402	0.3573899	0.06467453
256	0	-5872.49	-5860.615	-11.87426	1.842953	0.08475926	1.851129	0.04802024	0.1327795	0.361654
257	1	-5877.558	-5865.879	-11.67901	1.852476	0.0718866	1.880759	0.03482144	0.106708	0.3263244
258	0	-5875.158	-5861.635	-13.52297	1.842953	-0.3861459	1.851129	0.4000965	0.01395052	28.67968
259	1	-5876.764	-5862.438	-14.32577	1.852476	-0.3711625	1.856614	0.4443366	0.0731741	6.072321
260	0	-5876.15	-5860.154	-15.99526	1.840068	-0.3652829	1.843856	0.5467213	0.1814384	3.013261
261	1	-5874.837	-5862.23	-12.60773	1.852476	-0.2329919	1.856614	0.2590324	0.02604054	9.947276
262	0	-5876	-5863.236	-12.76404	1.840068	-0.1316204	1.847428	0.2185359	0.08691554	2.514348
263	1	-5873.955	-5862.841	-11.11428	1.852476	-0.0219624	1.856614	0.04526972	0.02330732	1.942296
264	0	-5875.304	-5864.118	-11.18555	1.84099	-0.02567005	1.847428	0.05427945	0.02860941	1.897259
265	1	-5875.715	-5864.938	-10.77643	1.852476	-0.005305055	1.865697	0.009379726	0.00407467	2.301959
266	0	-5884.105	-5869.73	-14.37523	1.84099	0.1515153	1.857173	0.1823239	0.3338392	0.5461428
267	1	-5877.713	-5866.193	-11.52011	1.852476	0.07349785	1.870319	0.02461376	0.09811161	0.2508751
268	0	-5874.305	-5861.912	-12.39259	1.84099	-0.1093257	1.852993	0.1809173	0.07159161	2.527074
269	1	-5876.333	-5864.484	-11.8494	1.852476	-0.1229963	1.8672	0.1476885	0.02469223	5.981174
270	0	-5875.162	-5863.269	-11.89303	1.84099	0.1178321	1.857411	0.03184797	0.14968	0.2127736
271	1	-5875.504	-5863.039	-12.46531	1.852476	0.03364446	1.86116	0.1128478	0.1464922	0.7703329
272	0	-5874.091	-5861.164	-12.92692	1.84099	-0.01170967	1.845967	0.1689711	0.1572614	1.07446
273	1	-5875.477	-5864.512	-10.96526	1.860352	-0.004963028	1.868437	0.02284711	0.01788408	1.277511
274	0	-5872.107	-5859.833	-12.2746	1.84099	-0.0558385	1.845586	0.1468666	0.09102808	1.613421
275	1	-5876.809	-5864.207	-12.60197	1.860352	-0.1570709	1.874623	0.2158981	0.05882727	3.670035
276	0	-5872.935	-5860.697	-12.23792	1.84099	-0.1505629	1.847916	0.1923321	0.04176921	4.604638
277	1	-5877.081	-5862.52	-14.56118	1.860352	-0.1840831	1.863723	0.3607803	0.1766972	2.041799
278	0	-5872.505	-5861.15	-11.35438	1.84099	0.07547656	1.850008	0.01570861	0.09118517	0.1722715
279	1	-5878.617	-5865.832	-12.78537	1.847929	-0.2695596	1.908641	0.281363	0.0118034	23.83745
280	0	-5874.261	-5861.424	-12.83638	1.84099	-0.2505272	1.856138	0.2832316	0.03270446	8.660336
281	1	-5872.674	-5861.292	-11.38207	1.847929	-0.1051375	1.848409	0.108533	0.003395569	31.96313
282	0	-5873.228	-5860.921	-12.30702	1.84099	-0.2290758	1.845382	0.2379355	0.008859675	26.85601
283	1	-5872.572	-5861.766	-10.80561	1.847929	-0.0233147	1.848586	0.02467821	0.001363514	18.09898
284	0	-5871.848	-5861.036	-10.81199	1.84099	-0.01372389	1.853043	0.01931037	0.00558648	3.456625
285	1	-5877.292	-5864.259	-13.03315	1.847929	-0.3439945	1.848586	0.346595	0.002600494	133.2804
286	0	-5873.263	-5862.483	-10.77922	1.84099	-0.01423389	1.859932	0.015432	0.001198109	12.8803
287	1	-5876.556	-5863.039	-13.51672	1.847929	-0.3275972	1.849447	0.3695364	0.04193918	8.811245
288	0	-5874.209	-5863.293	-10.91575	1.84099	0.01642038	1.870729	0.007881216	0.02430159	0.3243086
289	1	-5876.061	-5863.77	-12.29096	1.855888	-0.1189233	1.862417	0.1768351	0.05791173	3.053527
290	0	-5875.862	-5863.31	-12.55109	1.84099	0.253851	1.862251	0.01057034	0.2644214	0.03997536
291	1	-5876.566	-5865.035	-11.53122	1.855888	0.04021821	1.876193	0.04021044	0.08042865	0.4999517
292	0	-5873.49	-5861.256	-12.23402	1.84099	-0.1360718	1.857437	0.1827943	0.04672257	3.912335
293	1	-5880.682	-5867.634	-13.04745	1.855888	-0.2689131	1.90664	0.2986426	0.02972944	10.04535
294	0	-5874.268	-5862.728	-11.53967	1.84099	-0.1067651	1.857437	0.1188843	0.01211923	9.80956
295	1	-5878.108	-5864.037	-14.0711	1.855888	-0.377429	1.858156	0.4299903	0.05256135	8.180732
296	0	-5877.459	-5863.131	-14.32816	1.843382	0.2649083	1.861878	0.1223196	0.3872279	0.3158854
297	1	-5875.519	-5863.033	-12.4868	1.855888	0.240762	1.858156	0.01309727	0.2538592	0.05159265
298	0	-5873.543	-5860.304	-13.23932	1.843382	0.0003338683	1.845182	0.1838557	0.1841895	0.9981874
299	1	-5875.312	-5863.566	-11.74592	1.855888	-0.1401734	1.86004	0.1501097	0.009936287	15.10723
300	0	-5872.769	-5861.895	-10.87469	1.843382	0.01425066	1.852589	0.0101	0.02435065	0.4147731
301	1	-5874.954	-5862.997	-11.95679	1.855888	-0.09385619	1.858566	0.1415594	0.04770322	2.967502
302	0	-5874.222	-5863.173	-11.04907	1.843382	0.02436902	1.858441	0.01665688	0.0410259	0.4060088
303	1	-5878.935	-5866.44	-12.49518	1.855888	0.00583384	1.862485	0.1281435	0.1339773	0.9564565
304	0	-5873.972	-5861.781	-12.19148	1.843382	-0.05398789	1.851999	0.1388576	0.08486967	1.636127
305	1	-5875.498	-5863.075	-12.42317	1.855888	-0.1807711	1.863368	0.2175286	0.03675754	5.917932
306	0	-5875.233	-5862.602	-12.63101	1.843382	-0.1175374	1.86202	0.1996152	0.0820778	2.432025
307	1	-5883.755	-5871.956	-11.79875	1.855888	-0.05924362	1.924926	0.09960829	0.04036468	2.467709
308	0	-5873.155	-5861.477	-11.67787	1.843382	0.09610359	1.848943	0.02882077	0.1249244	0.2307058
309	1	-5882.34	-5869.62	-12.72019	1.855888	-0.1311726	1.85807	0.2130159	0.0818432	2.602731
310	0	-5873.025	-5861.071	-11.95365	1.843382	0.1376185	1.843637	0.02900988	0.1666284	0.1740993
311	1	-5878.937	-5867.741	-11.19574	1.861096	0.04551483	1.876098	0.01301066	0.05852549	0.2223076
312	0	-5875.552	-5862.733	-12.81918	1.843382	-0.1619155	1.862775	0.2349482	0.07303269	3.217027
313	1	-5876.777	-5863.535	-13.24175	1.861096	0.1209801	1.865157	0.1207116	0.2416916	0.4994445
314	0	-5872.421	-5859.822	-12.59888	1.843382	0.109465	1.852095	0.08601588	0.1954809	0.440022
315	1	-5876.152	-5863.659	-12.49318	1.861096	-0.0189554	1.868433	0.1389608	0.1200054	1.157955
316	0	-5871.672	-5860.74	-10.93201	1.843382	0.02860978	1.852095	0.007439447	0.03604923	0.2063691
317	1	-5879.387	-5864.702	-14.68559	1.861096	0.2626011	1.86802	0.1452644	0.4078655	0.3561576
318	0	-5871.181	-5859.493	-11.68746	1.843382	-0.08880415	1.843649	0.1232431	0.03443894	3.578597
319	1	-5875.905	-5863.453	-12.45216	1.861096	0.036958	1.863748	0.1091693	0.1461273	0.7470835
320	0	-5872.704	-5861.558	-11.14622	1.857512	0.05082394	1.858261	0.01081651	0.06164045	0.1754774
321	1	-5874.512	-5862.198	-12.31394	1.861096	-0.1515649	1.867696	0.1942683	0.04270336	4.549251
322	0	-5878.403	-5865.825	-12.57792	1.857512	0.1849258	1.875731	0.04314108	0.2280669	0.1891598
323	1	-5874.999	-5862.388	-12.61018	1.861096	-0.2562728	1.862335	0.2696628	0.01339007	20.13902
324	0	-5877.444	-5866.093	-11.35153	1.857512	0.06795811	1.886518	0.01128038	0.07923849	0.1423599
325	1	-5880.861	-5866.279	-14.58149	1.861096	-0.5061478	1.900107	0.5250054	0.0188576	27.84052
326	0	-5877.218	-5863.319	-13.89906	1.857512	0.03794698	1.861664	0.2060135	0.2439605	0.8444544
327	1	-5874.573	-5863.248	-11.32518	1.861096	-0.02032714	1.876076	0.05547762	0.03515048	1.578289
328	0	-5878.175	-5864.801	-13.37396	1.857512	-0.3359702	1.870771	0.3611761	0.02520589	14.32903
329	1	-5877.34	-5864.914	-12.42546	1.861096	-0.0375424	1.877106	0.1423627	0.1048203	1.35816
330	0	-5874.465	-5863.306	-11.15885	1.857512	0.04630906	1.87163	0.01097736	0.05728642	0.1916223
331	1	-5875.042	-5864.078	-10.96472	1.861096	0.0317585	1.878017	0.002204325	0.03396283	0.06490406
332	0	-5878.813	-5863.939	-14.87415	1.857512	-0.03351393	1.860668	0.3047428	0.2712289	1.123563
333	1	-5876.809	-5863.749	-13.06084	1.861096	-0.1773471	1.868037	0.2581989	0.08085177	3.193485
334	0	-5880.333	-5864.251	-16.08174	1.857512	-0.3610654	1.862814	0.5475017	0.1864363	2.936669
335	1	-5876.905	-5864.337	-12.56813	1.861096	0.1269599	1.873889	0.0711675	0.1981274	0.3592008
336	0	-5874.578	-5863.433	-11.1451	1.855497	-0.05467528	1.86055	0.06300183	0.008326546	7.566382
337	1	-5877.255	-5865.157	-12.09839	1.861096	-0.01909982	1.873423	0.1107696	0.09166978	1.208355
338	0	-5875.554	-5864.514	-11.04021	1.855497	0.03185886	1.857972	0.01242634	0.0442852	0.280598
339	1	-5873.621	-5862.291	-11.33006	1.861096	0.06157769	1.861398	0.01821946	0.07979714	0.2283222
340	0	-5876.294	-5864.145	-12.14872	1.855497	0.07370546	1.867421	0.06951568	0.1432211	0.485373
341	1	-5876.096	-5864.305	-11.79098	1.861096	-0.02048819	1.86353	0.09189611	0.07140792	1.286918
342	0	-5872.596	-5861.507	-11.08882	1.855497	-0.01616643	1.863411	0.03882599	0.02265957	1.713448
343	1	-5874.502	-5862.58	-11.92137	1.861096	-0.07990402	1.86353	0.1311632	0.0512592	2.558823
344	0	-5873.609	-5861.265	-12.344	1.855497	0.1016554	1.858299	0.07117445	0.1728299	0.411818
345	1	-5877.222	-5862.776	-14.44646	1.861096	-0.1445433	1.869424	0.3327546	0.1882113	1.767984
346	0	-5873.973	-5861.525	-12.44764	1.855497	0.08494396	1.856564	0.08684116	0.1717851	0.505522
347	1	-5875.048	-5862.543	-12.50528	1.861096	0.1022099	1.864653	0.08072287	0.1829328	0.4412706
348	0	-5873.221	-5861.431	-11.78994	1.855497	0.07106786	1.858981	0.04735425	0.1184221	0.3998767
349	1	-5875.929	-5863.692	-12.2373	1.861096	0.0603194	1.876281	0.08081981	0.1411392	0.5726248
350	0	-5871.895	-5860.603	-11.29212	1.855177	0.02352516	1.855884	0.03564719	0.05917235	0.6024298
351	1	-5876.041	-5864.027	-12.01375	1.861096	0.04740429	1.881992	0.07029598	0.1177003	0.5972457
352	0	-5876.715	-5863.531	-13.18449	1.855177	-0.07206912	1.862259	0.2142018	0.1421327	1.507055
353	1	-5877.777	-5865.418	-12.35898	1.861096	0.103681	1.865557	0.06974479	0.1734258	0.4021593
354	0	-5875.239	-5861.862	-13.3772	1.855177	-0.08793046	1.857271	0.2359415	0.148011	1.59408
355	1	-5878.771	-5864.91	-13.86048	1.861096	-0.3444489	1.870277	0.3979795	0.05353058	7.43462
356	0	-5875.005	-5864.061	-10.94361	1.855177	-0.02288724	1.865364	0.03091662	0.008029379	3.850437
357	1	-5877.292	-5864.445	-12.84657	1.861096	0.0847494	1.868864	0.112159	0.1969084	0.5695998
358	0	-5875.71	-5862.82	-12.88953	1.855177	0.2605976	1.855863	0.03159016	0.2921877	0.108116
359	1	-5876.488	-5865.091	-11.39777	1.861096	0.05098753	1.87425	0.02578242	0.07676995	0.33584
360	0	-5879.635	-5864.252	-15.38286	1.855177	-0.4651454	1.873103	0.5583457	0.09320027	5.990816
361	1	-5877.059	-5862.813	-14.24559	1.861096	-0.3888486	1.861648	0.4471359	0.05828731	7.671239
362	0	-5874.888	-5862.776	-12.11291	1.855177	-0.0863287	1.858057	0.1488752	0.06254653	2.380232
363	1	-5877.089	-5864.399	-12.68984	1.861096	-0.2847771	1.879698	0.2874659	0.002688758	106.914
364	0	-5876.129	-5864.808	-11.32094	1.855177	-0.01891852	1.857302	0.05857555	0.03965703	1.477053
365	1	-5874.396	-5862.799	-11.59632	1.861096	0.03992315	1.863419	0.04783515	0.0877583	0.5450783
366	0	-5873.981	-5862.07	-11.91176	1.855177	-0.05171498	1.861015	0.1167343	0.06501936	1.795378
367	1	-5874.142	-5861.812	-12.33005	1.857583	0.05690926	1.858468	0.09227931	0.1491886	0.6185414
368	0	-5873.322	-5862.368	-10.9534	1.855177	-0.01448043	1.857517	0.02922015	0.01473972	1.982409
369	1	-5872.948	-5861.331	-11.61784	1.857583	-0.1395664	1.858635	0.1411428	0.001576384	89.53578
370	0	-5871.668	-5860.969	-10.6989	1.855177	0.004490547	1.855822	0.0009622362	0.005452783	0.176467
371	1	-5873.067	-5862.134	-10.93327	1.857583	0.02181973	1.858834	0.009294319	0.03111405	0.2987177
372	0	-5875.473	-5862.034	-13.43896	1.855177	-0.01103844	1.855822	0.2011796	0.1901412	1.058054
373	1	-5875.961	-5862.637	-13.32413	1.858262	0.2855082	1.858872	0.04824244	0.3337507	0.1445464
374	0	-5876.751	-5862.904	-13.84674	1.855177	0.4277268	1.859593	0.01410437	0.4418312	0.03192254
375	1	-5875.551	-5863.696	-11.85507	1.858262	-0.0687198	1.862418	0.1212772	0.05255744	2.307518
376	0	-5877.648	-5864.392	-13.25517	1.855177	0.2920945	1.873663	0.03790502	0.3299995	0.1148639
377	1	-5874.229	-5862.281	-11.94816	1.858262	-0.0612786	1.863994	0.1237012	0.0624226	1.981673
378	0	-5875.004	-5862.501	-12.50327	1.855177	0.04104758	1.85637	0.1122004	0.153248	0.7321493
379	1	-5873.772	-5862.952	-10.82041	1.858262	0.003978697	1.862987	0.008719306	0.012698	0.6866675
380	0	-5874.03	-5861.33	-12.70007	1.841618	0.09728077	1.85637	0.09819112	0.1954719	0.5023286
381	1	-5876.296	-5862.629	-13.66661	1.858262	-0.4085129	1.861192	0.4203617	0.01184885	35.47701
382	0	-5872.828	-5860.601	-12.22689	1.841618	-0.00376324	1.847177	0.1178106	0.1140474	1.032997
383	1	-5873.872	-5862.766	-11.10583	1.858262	0.03291236	1.872499	0.0135841	0.04649646	0.2921535
384	0	-5872.077	-5860.532	-11.54553	1.841618	-0.08791495	1.855116	0.1102743	0.02235932	4.931915
385	1	-5875.307	-5862.762	-12.54543	1.858262	-0.2026069	1.868017	0.236998	0.03439113	6.891254
386	0	-5873.674	-5860.799	-12.87528	1.841618	0.2712675	1.845658	0.02726578	0.2985333	0.09133245
387	1	-5876.738	-5863.616	-13.12265	1.858262	-0.3410701	1.872207	0.3475151	0.006444922	53.92075
388	0	-5874.13	-5861.973	-12.15673	1.841618	-0.1836446	1.842938	0.2047345	0.02108987	9.707718
389	1	-5875.725	-5864.286	-11.43875	1.867253	0.003441613	1.881333	0.05091127	0.05435288	0.9366802
390	0	-5875.586	-5860.87	-14.71546	1.841618	0.5785871	1.8433	0.0004450226	0.5790321	0.0007685628
391	1	-5878.743	-5865.888	-12.85503	1.867253	-0.09908691	1.875597	0.2037257	0.1046388	1.946943
392	0	-5871.404	-5859.53	-11.8739	1.841618	-0.04767456	1.849664	0.1143805	0.06670592	1.714698
393	1	-5875.987	-5863.785	-12.20174	1.865246	-0.2015448	1.874687	0.2112086	0.009663775	21.8557
394	0	-5873.712	-5861.463	-12.24904	1.841618	0.03529872	1.849664	0.09894671	0.1342454	0.7370583
395	1	-5876.251	-5864.889	-11.36277	1.865246	-0.08519808	1.882368	0.08979458	0.004596494	19.53545
396	0	-5874.875	-5859.544	-15.33108	1.841618	0.6342451	1.841767	0.0128434	0.6470885	0.01984797
397	1	-5874.697	-5863.224	-11.47352	1.865246	-0.1001171	1.87373	0.1073465	0.007229355	14.8487
398	0	-5870.792	-5858.633	-12.15933	1.841618	0.1516449	1.844475	0.03659942	0.1882443	0.1944251
399	1	-5876.649	-5864.424	-12.22459	1.865246	-0.1616203	1.867944	0.193515	0.0318947	6.067309
400	0	-5875.52	-5862.439	-13.08096	1.841618	-0.2663233	1.85297	0.3087733	0.04245001	7.27381
401	1	-5881.276	-5868.179	-13.09729	1.865246	0.1020238	1.895155	0.1155419	0.2175657	0.5310667
402	0	-5871.95	-5860.048	-11.90165	1.841618	0.115853	1.842868	0.03648709	0.1523401	0.2395108
403	1	-5877.651	-5866.274	-11.37731	1.865246	0.05823011	1.869966	0.02133331	0.07956342	0.2681296
404	0	-5872.098	-5861.368	-10.72997	1.841618	-0.00719254	1.85832	0.008557995	0.001365455	6.267505
405	1	-5879.041	-5867.325	-11.71528	1.862104	0.06883358	1.887564	0.03699563	0.1058292	0.3495786
406	0	-5872.15	-5860.092	-12.05789	1.841618	0.1627022	1.846262	0.02393226	0.1866344	0.1282307
407	1	-5875.942	-5864.191	-11.75171	1.854207	0.06353055	1.864827	0.0468217	0.1103522	0.4242931
408	0	-5872.201	-5860.035	-12.16654	1.841618	-0.05445776	1.846102	0.1391377	0.08467992	1.643101
409	1	-5880.317	-5866.303	-14.01325	1.854207	-0.4789302	1.863002	0.4789495	1.934061e-05	24763.93
410	0	-5873.385	-5859.783	-13.602	1.841618	-0.3504191	1.851572	0.387401	0.03698198	10.4754
411	1	-5879.598	-5866.464	-13.13397	1.854207	0.1527917	1.867766	0.09770146	0.2504931	0.3900365
412	0	-5874.41	-5861.3	-13.11005	1.841618	0.1823132	1.8479	0.08582794	0.2681412	0.3200849
413	1	-5877.786	-5864.365	-13.42073	1.854207	0.05415101	1.864108	0.1658545	0.2200055	0.7538652
414	0	-5870.915	-5859.235	-11.67961	1.841618	0.1564569	1.844457	0.000721135	0.157178	0.004588015
415	1	-5875.218	-5863.969	-11.24917	1.854207	-0.01128445	1.869858	0.0466805	0.03539605	1.318805
416	0	-5877.379	-5864.301	-13.07819	1.841618	-0.3347756	1.888759	0.3387563	0.003980773	85.09813
417	1	-5874.814	-5862.3	-12.51359	1.840748	0.1181613	1.850822	0.07583115	0.1939924	0.3908975
418	0	-5873.585	-5859.92	-13.66517	1.841618	-0.04224728	1.845999	0.234003	0.1917557	1.220318
419	1	-5871.998	-5860.773	-11.22482	1.840748	-0.02718802	1.848094	0.05773312	0.0305451	1.890094
420	0	-5874.178	-5860.025	-14.1526	1.841618	-0.08830769	1.855988	0.2874067	0.199099	1.443537
421	1	-5876.671	-5861.907	-14.76436	1.840748	-0.3945355	1.846734	0.4849706	0.09043509	5.362637
422	0	-5869.889	-5859.035	-10.85417	1.841618	-0.01815452	1.847547	0.02602512	0.007870599	3.306625
423	1	-5874.11	-5861.3	-12.80987	1.840748	-0.06346477	1.847759	0.1870027	0.123538	1.513727
424	0	-5876.4	-5861.752	-14.64784	1.841618	0.430358	1.848044	0.06590715	0.4962652	0.1328063
425	1	-5876.885	-5865.389	-11.49683	1.840748	-0.1018821	1.861431	0.1127484	0.01086624	10.37602
426	0	-5872.186	-5860.936	-11.24953	1.841618	-0.01771915	1.84746	0.05505542	0.03733628	1.474583
427	1	-5874.049	-5861.091	-12.95818	1.840748	-0.09002397	1.847557	0.2109288	0.1209048	1.744585
428	0	-5873.543	-5861.123	-12.42	1.841618	-0.1406524	1.844267	0.2005614	0.05990901	3.347768
429	1	-5874.956	-5861.987	-12.9694	1.840748	-0.06938576	1.845002	0.2013721	0.1319864	1.525704
430	0	-5870.161	-5858.442	-11.71912	1.841618	-0.04388291	1.842277	0.1029869	0.05910398	1.74247
431	1	-5871.022	-5858.527	-12.49504	1.840748	-0.2376399	1.841092	0.256188	0.01854803	13.81214
432	0	-5872.423	-5860.02	-12.4027	1.841618	-0.1439091	1.857155	0.1988051	0.05489605	3.621483
433	1	-5870.974	-5859.508	-11.46552	1.840748	-0.004254719	1.849996	0.06333194	0.05907722	1.07202
434	0	-5872.33	-5860.415	-11.91455	1.845637	0.0904562	1.856114	0.04720983	0.137666	0.3429301
435	1	-5870.94	-5859.186	-11.75334	1.840748	-0.05413204	1.847518	0.1094933	0.05536125	1.977797
436	0	-5873.115	-5860.045	-13.06956	1.845637	0.04408643	1.850902	0.150416	0.1945024	0.7733373
437	1	-5871.219	-5860.07	-11.14828	1.840748	-0.04304527	1.842211	0.0614303	0.01838503	3.341321
438	0	-5873.866	-5861.344	-12.52187	1.845637	-0.02476391	1.848438	0.147959	0.123195	1.201014
439	1	-5874.004	-5862.036	-11.9682	1.840748	-0.0859104	1.875677	0.1352893	0.04937886	2.739821
440	0	-5875.251	-5864.008	-11.24366	1.845637	-0.07475941	1.878824	0.07656243	0.00180302	42.46344
441	1	-5872.084	-5859.669	-12.41469	1.840748	-0.2322147	1.846713	0.2469077	0.01469299	16.80445
442	0	-5873.139	-5860.171	-12.9681	1.845637	-0.2577303	1.848086	0.2974356	0.03970534	7.491074
443	1	-5872.908	-5860.708	-12.19997	1.840748	0.166571	1.845744	0.03184391	0.1984149	0.1604915
444	0	-5875.25	-5862.723	-12.52716	1.845637	0.03835844	1.852125	0.1160794	0.1544379	0.7516254
445	1	-5873.497	-5862.38	-11.11669	1.840748	-0.0623311	1.854422	0.06622095	0.003889846	17.02405
446	0	-5872.285	-5860.269	-12.01666	1.845637	0.03434918	1.852125	0.0827958	0.117145	0.7067806
447	1	-5873.373	-5861.047	-12.3258	1.856838	0.09192582	1.859335	0.0743098	0.1662356	0.4470149
448	0	-5874.486	-5860.686	-13.79956	1.845637	-0.3202537	1.846979	0.3843808	0.06412704	5.994052
449	1	-5878.335	-5864.91	-13.42435	1.845757	-0.3444165	1.869309	0.3693224	0.0249059	14.82871
450	0	-5872.234	-5861.137	-11.09653	1.840154	0.05257862	1.860806	0.00577928	0.0583579	0.09903166
451	1	-5872.199	-5860.581	-11.61746	1.845757	-0.06774211	1.84892	0.1064189	0.03867678	2.751493
452	0	-5876.102	-5864.517	-11.58474	1.840154	-0.05735764	1.842852	0.1002426	0.04288501	2.337475
453	1	-5874.028	-5862.502	-11.52556	1.845757	0.0158782	1.86097	0.05527431	0.07115252	0.7768427
454	0	-5873.28	-5861.593	-11.68725	1.840154	0.0885941	1.847733	0.03357136	0.1221655	0.2748024
455	1	-5873.086	-5859.909	-13.1776	1.845757	-0.1211763	1.84594	0.2414349	0.1202586	2.007631
456	0	-5872.961	-5861.64	-11.32116	1.840154	-0.05688759	1.849263	0.07955061	0.02266301	3.510151
457	1	-5873.468	-5860.606	-12.86157	1.845757	0.07201825	1.851421	0.1223056	0.1943239	0.6293906
458	0	-5875.795	-5861.762	-14.03313	1.840154	-0.1940702	1.855197	0.3332698	0.1391996	2.394187
459	1	-5874.939	-5862.236	-12.70311	1.845757	0.0955873	1.866824	0.09728508	0.1928724	0.5044013
460	0	-5874.527	-5861.826	-12.7007	1.840154	0.1338921	1.845861	0.08212447	0.2160166	0.3801766
461	1	-5877.121	-5862.623	-14.49814	1.845757	0.4946242	1.849542	0.02611182	0.520736	0.05014406
462	0	-5875.429	-5863.941	-11.48819	1.840154	-0.05758989	1.853073	0.09126919	0.03367931	2.709949
463	1	-5873.17	-5860.382	-12.78805	1.845757	0.1979304	1.858729	0.0546083	0.2525387	0.2162374
464	0	-5873.172	-5860.172	-13.00033	1.840154	0.1166615	1.846198	0.1106946	0.2273561	0.4868778
465	1	-5876.321	-5863.503	-12.81788	1.845757	0.2149038	1.8573	0.04894677	0.2638506	0.1855094
466	0	-5871.763	-5859.376	-12.38668	1.840154	0.2410666	1.841993	0.009541985	0.2506086	0.03807525
467	1	-5875.908	-5860.232	-15.67567	1.845757	-0.3611246	1.850995	0.5244712	0.1633466	3.210787
468	0	-5873.449	-5859.326	-14.12219	1.840154	-0.03718879	1.847935	0.2607822	0.2235934	1.166323
469	1	-5871.583	-5859.81	-11.77291	1.845757	0.003764502	1.849655	0.08135372	0.08511822	0.9557732
470	0	-5871.955	-5860.513	-11.4426	1.840154	0.1101389	1.844015	0.006412235	0.1165512	0.05501648
471	1	-5871.208	-5859.41	-11.79854	1.845757	0.1320587	1.847875	0.02019782	0.1522566	0.1326565
472	0	-5873.233	-5859.967	-13.26625	1.840154	-0.07057686	1.842479	0.2224329	0.1518561	1.464762
473	1	-5874.287	-5861.383	-12.9039	1.845757	0.1731483	1.85372	0.07551399	0.2486623	0.3036809
